t,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz
0.44,2.311539728327368,1.9122719692460688,1.6964574501457377,0.9408807689542255,0.0,0.0,0.3387379202452914,-3.0037897851245683,3.630958114497103,0.11773515226450215,0.0,0.0,1.5707963267948966
0.46,2.250333208891379,1.9839355959709555,1.6984229402628954,0.9354440308298673,0.0,0.0,0.35347484377925714,-3.116358746748821,3.534815138591151,0.07874919316325439,0.0,0.0,1.5707963267948966
0.48,2.186905882264235,2.0536413177860657,1.6996053456856544,0.9297764858882512,0.0,0.0,0.368124552684678,-3.225852238532583,3.435183726906813,0.03945244697367555,0.0,0.0,1.5707963267948966
0.5,2.121320343559643,2.121320343559643,1.7,0.9238795325112866,0.0,0.0,0.3826834323650898,-3.3321622036187746,3.3321622036187755,3.8473413874435795e-17,0.0,0.0,1.5707963267948966
0.52,2.053641317786066,2.186905882264235,1.6996053456856544,0.917754625683981,0.0,0.0,0.3971478906347806,-3.435183726906813,3.2258522385325836,-0.03945244697367548,0.0,0.0,1.5707963267948966
0.54,1.9839355959709555,2.250333208891379,1.6984229402628954,0.9114032766354451,0.0,0.0,0.4115143586051088,-3.534815138591151,3.116358746748821,-0.07874919316325446,0.0,0.0,1.5707963267948966
0.56,1.9122719692460688,2.311539728327368,1.6964574501457377,0.9048270524660192,0.0,0.0,0.4257792915650727,-3.630958114497103,3.0037897851245683,-0.11773515226450222,0.0,0.0,1.5707963267948966
0.58,1.8387211609589293,2.3704650371270715,1.6937166322257262,0.8980275757606154,0.0,0.0,0.4399391698559151,-3.723517773114932,2.888256445634334,-0.15625646450783642,0.0,0.0,1.5707963267948966
0.6,1.7633557568774194,2.4270509831248424,1.6902113032590307,0.8910065241883677,0.0,0.0,0.45399049973954675,-3.812402769236445,2.769872745735685,-0.19416110387254662,0.0,0.0,1.5707963267948966
0.62,1.6862501335563918,2.481241722823686,1.6859552971776504,0.8837656300886934,0.0,0.0,0.46792981426057334,-3.8975253841016864,2.648755515847784,-0.23129947806404266,0.0,0.0,1.5707963267948966
0.64,1.6074803849369896,2.532983776506045,1.680965410493204,0.8763066800438635,0.0,0.0,0.48175367410171527,-3.978801611966761,2.5250242840538695,-0.2675250188862998,0.0,0.0,1.5707963267948966
0.66,1.5271242472511135,2.582226081011831,1.6752613360087727,0.8686315144381911,0.0,0.0,0.49545866843240755,-4.056151243007365,2.3988011581414708,-0.3026947606795681,0.0,0.0,1.5707963267948966
0.68,1.4452610223051454,2.628920040131591,1.668865585100403,0.8607420270039435,0.0,0.0,0.5090414157503713,-4.129497942476195,2.2702107050967597,-0.3366699045405161,0.0,0.0,1.5707963267948966
0.7000000000000001,1.3619714992186405,2.673019572565103,1.6618033988749894,0.8526401643540922,0.0,0.0,0.5224985647159488,-4.198769326036128,2.1393798281719785,-0.3693163660980912,0.0,0.0,1.5707963267948966
0.72,1.277337874695218,2.7144811573980583,1.654102648555158,0.8443279255020151,0.0,0.0,0.5358267949789965,-4.26389703119483,2.0064376416472482,-0.4005053046832758,0.0,0.0,1.5707963267948966
0.74,1.1914436719043418,2.753263877051943,1.6457937254842823,0.8358073613682703,0.0,0.0,0.5490228179981317,-4.324816784770268,1.8715153434103637,-0.4301136318043445,0.0,0.0,1.5707963267948966
0.76,1.1043736580540342,2.789329457664754,1.6369094211857378,0.8270805742745619,0.0,0.0,0.5620833778521305,-4.381468466320596,1.73474608548032,-0.4580244969209082,0.0,0.0,1.5707963267948966
0.78,1.0162137607358743,2.8226423068626763,1.627484797949738,0.8181497174250235,0.0,0.0,0.5750052520432785,-4.433796167475765,1.5962648426023394,-0.48412774859961366,0.0,0.0,1.5707963267948966
0.8,0.9270509831248426,2.853169548885461,1.6175570504584946,0.8090169943749476,0.0,0.0,0.587785252292473,-4.481748247112334,1.4562082790441002,-0.508320369231526,0.0,0.0,1.5707963267948966
0.8200000000000001,0.8369733181176878,2.8808810570308294,1.6071653589957993,0.7996846584870907,0.0,0.0,0.600420225325884,-4.525277382317026,1.3147146137246004,-0.5305068815955681,0.0,0.0,1.5707963267948966
0.84,0.746069661494565,2.9057494833858937,1.5963507348203432,0.7901550123756905,0.0,0.0,0.6129070536529764,-4.56434061508873,1.1719234838087744,-0.5505997256634925,0.0,0.0,1.5707963267948966
0.86,0.6544297241896281,2.9277502858162427,1.5851558583130145,0.7804304073383299,0.0,0.0,0.6252426563357051,-4.598899394732863,1.0279758069024652,-0.5685196041593105,0.0,0.0,1.5707963267948966
0.88,0.5621439437571742,2.946861752186066,1.5736249105369355,0.7705132427757894,0.0,0.0,0.6374239897486896,-4.628919615906246,0.8830136419837662,-0.5841957955094128,0.0,0.0,1.5707963267948966
0.9,0.46930339512069275,2.963065021785413,1.5618033988749895,0.7604059656000312,0.0,0.0,0.6494480483301835,-4.654371652274967,0.7371800492079582,-0.5975664329483112,0.0,0.0,1.5707963267948966
0.92,0.3759997006929128,2.976344103943433,1.549737977432971,0.7501110696304597,0.0,0.0,0.6613118653236518,-4.675230385751992,0.5906189487244079,-0.6085787486784974,0.0,0.0,1.5707963267948966
0.9400000000000001,0.28232493995554286,2.9866858938092395,1.537476262917145,0.7396310949786098,0.0,0.0,0.6730125135097733,-4.691475231285686,0.44347497864475643,-0.6171892821208327,0.0,0.0,1.5707963267948966
0.96,0.18837155858794052,2.9940801852848145,1.5250666467128609,0.7289686274214117,0.0,0.0,0.6845471059286886,-4.7030901571747705,0.29589335230256664,-0.623364051433599,0.0,0.0,1.5707963267948966
0.98,0.09423227723438521,2.998519681097195,1.5125581039058626,0.7181262977631889,0.0,0.0,0.6959127965923143,-4.710063700889679,0.14801971494529065,-0.6270786876233027,0.0,0.0,1.5707963267948966
1.0,1.8369701987210297e-16,3.0,1.5,0.7071067811865477,0.0,0.0,0.7071067811865476,-4.71238898038469,2.8855060405826847e-16,-0.6283185307179586,0.0,0.0,1.5707963267948966
1.02,-0.09423227723438483,2.998519681097195,1.4874418960941374,0.6959127965923144,0.0,0.0,0.7181262977631889,-4.710063700889679,-0.14801971494529004,-0.6270786876233028,0.0,0.0,1.5707963267948966
1.04,-0.1883715585879402,2.994080185284815,1.4749333532871391,0.6845471059286887,0.0,0.0,0.7289686274214117,-4.7030901571747705,-0.29589335230256614,-0.623364051433599,0.0,0.0,1.5707963267948966
1.06,-0.2823249399555432,2.9866858938092395,1.462523737082855,0.6730125135097733,0.0,0.0,0.7396310949786098,-4.691475231285686,-0.44347497864475693,-0.6171892821208327,0.0,0.0,1.5707963267948966
1.08,-0.3759997006929131,2.976344103943433,1.450262022567029,0.6613118653236518,0.0,0.0,0.7501110696304597,-4.675230385751992,-0.5906189487244085,-0.6085787486784974,0.0,0.0,1.5707963267948966
1.1,-0.4693033951206931,2.963065021785413,1.4381966011250105,0.6494480483301835,0.0,0.0,0.7604059656000312,-4.654371652274967,-0.7371800492079588,-0.5975664329483111,0.0,0.0,1.5707963267948966
1.12,-0.5621439437571746,2.946861752186066,1.4263750894630642,0.6374239897486896,0.0,0.0,0.7705132427757894,-4.628919615906246,-0.8830136419837668,-0.5841957955094128,0.0,0.0,1.5707963267948966
1.1400000000000001,-0.6544297241896279,2.9277502858162427,1.4148441416869855,0.6252426563357051,0.0,0.0,0.7804304073383299,-4.598899394732863,-1.0279758069024647,-0.5685196041593106,0.0,0.0,1.5707963267948966
1.16,-0.7460696614945641,2.905749483385894,1.403649265179657,0.6129070536529765,0.0,0.0,0.7901550123756904,-4.564340615088731,-1.171923483808773,-0.5505997256634927,0.0,0.0,1.5707963267948966
1.18,-0.8369733181176875,2.88088105703083,1.3928346410042007,0.600420225325884,0.0,0.0,0.7996846584870906,-4.525277382317026,-1.3147146137246,-0.5305068815955682,0.0,0.0,1.5707963267948966
1.2,-0.9270509831248421,2.8531695488854614,1.3824429495415054,0.5877852522924731,0.0,0.0,0.8090169943749475,-4.481748247112335,-1.4562082790440998,-0.5083203692315261,0.0,0.0,1.5707963267948966
1.22,-1.0162137607358743,2.8226423068626767,1.372515202050262,0.5750052520432786,0.0,0.0,0.8181497174250235,-4.433796167475766,-1.5962648426023391,-0.4841277485996137,0.0,0.0,1.5707963267948966
1.24,-1.1043736580540342,2.7893294576647545,1.3630905788142622,0.5620833778521306,0.0,0.0,0.8270805742745619,-4.381468466320597,-1.7347460854803198,-0.45802449692090835,0.0,0.0,1.5707963267948966
1.26,-1.1914436719043415,2.7532638770519435,1.3542062745157177,0.5490228179981318,0.0,0.0,0.8358073613682703,-4.3248167847702685,-1.8715153434103635,-0.43011363180434464,0.0,0.0,1.5707963267948966
1.28,-1.2773378746952182,2.7144811573980583,1.345897351444842,0.5358267949789965,0.0,0.0,0.8443279255020151,-4.26389703119483,-2.0064376416472487,-0.4005053046832757,0.0,0.0,1.5707963267948966
1.3,-1.36197149921864,2.6730195725651034,1.3381966011250106,0.5224985647159489,0.0,0.0,0.8526401643540922,-4.198769326036129,-2.139379828171978,-0.36931636609809143,0.0,0.0,1.5707963267948966
1.32,-1.445261022305146,2.6289200401315904,1.331134414899597,0.5090414157503712,0.0,0.0,0.8607420270039436,-4.129497942476195,-2.2702107050967606,-0.33666990454051576,0.0,0.0,1.5707963267948966
1.34,-1.5271242472511135,2.582226081011831,1.3247386639912273,0.49545866843240755,0.0,0.0,0.8686315144381912,-4.056151243007365,-2.3988011581414708,-0.302694760679568,0.0,0.0,1.5707963267948966
1.36,-1.6074803849369903,2.532983776506045,1.319034589506796,0.48175367410171516,0.0,0.0,0.8763066800438636,-3.9788016119667606,-2.525024284053871,-0.2675250188862994,0.0,0.0,1.5707963267948966
1.3800000000000001,-1.6862501335563918,2.4812417228236856,1.3140447028223496,0.4679298142605733,0.0,0.0,0.8837656300886934,-3.897525384101686,-2.648755515847784,-0.23129947806404252,0.0,0.0,1.5707963267948966
1.4000000000000001,-1.7633557568774187,2.427050983124843,1.3097886967409693,0.4539904997395468,0.0,0.0,0.8910065241883677,-3.8124027692364453,-2.769872745735684,-0.19416110387254676,0.0,0.0,1.5707963267948966
1.42,-1.8387211609589285,2.370465037127072,1.3062833677742738,0.43993916985591525,0.0,0.0,0.8980275757606154,-3.7235177731149327,-2.8882564456343327,-0.1562564645078368,0.0,0.0,1.5707963267948966
1.44,-1.9122719692460688,2.311539728327368,1.3035425498542623,0.42577929156507266,0.0,0.0,0.9048270524660195,-3.630958114497103,-3.0037897851245683,-0.11773515226450211,0.0,0.0,1.5707963267948966
1.46,-1.983935595970955,2.250333208891379,1.3015770597371046,0.4115143586051089,0.0,0.0,0.9114032766354451,-3.534815138591151,-3.1163587467488205,-0.07874919316325461,0.0,0.0,1.5707963267948966
1.48,-2.053641317786066,2.1869058822642344,1.3003946543143456,0.39714789063478056,0.0,0.0,0.917754625683981,-3.4351837269068124,-3.2258522385325836,-0.03945244697367535,0.0,0.0,1.5707963267948966
1.5,-2.1213203435596424,2.121320343559643,1.3,0.38268343236508984,0.0,0.0,0.9238795325112866,-3.3321622036187755,-3.332162203618774,-1.1542024162330739e-16,0.0,0.0,1.5707963267948966
1.52,-2.186905882264234,2.0536413177860666,1.3003946543143456,0.3681245526846781,0.0,0.0,0.9297764858882513,-3.225852238532584,-3.435183726906811,0.039452446973675136,0.0,0.0,1.5707963267948966
1.54,-2.2503332088913788,1.9839355959709555,1.3015770597371046,0.35347484377925714,0.0,0.0,0.9354440308298673,-3.116358746748821,-3.5348151385911506,0.07874919316325438,0.0,0.0,1.5707963267948966
1.56,-2.311539728327368,1.9122719692460692,1.3035425498542623,0.3387379202452915,0.0,0.0,0.9408807689542255,-3.0037897851245687,-3.6309581144971026,0.11773515226450186,0.0,0.0,1.5707963267948966
1.58,-2.3704650371270715,1.8387211609589291,1.3062833677742738,0.3239174181981494,0.0,0.0,0.9460853588275454,-2.8882564456343336,-3.7235177731149323,0.1562564645078366,0.0,0.0,1.5707963267948966
1.6,-2.4270509831248424,1.7633557568774194,1.3097886967409693,0.3090169943749475,0.0,0.0,0.9510565162951536,-2.769872745735685,-3.812402769236445,0.19416110387254656,0.0,0.0,1.5707963267948966
1.62,-2.481241722823686,1.686250133556391,1.3140447028223496,0.29404032523230395,0.0,0.0,0.9557930147983302,-2.6487555158477827,-3.8975253841016864,0.23129947806404283,0.0,0.0,1.5707963267948966
1.6400000000000001,-2.532983776506045,1.6074803849369896,1.319034589506796,0.2789911060392293,0.0,0.0,0.9602936856769432,-2.5250242840538695,-3.978801611966761,0.26752501888629976,0.0,0.0,1.5707963267948966
1.6600000000000001,-2.5822260810118314,1.527124247251113,1.3247386639912273,0.2638730499653728,0.0,0.0,0.9645574184577983,-2.3988011581414694,-4.056151243007365,0.30269476067956824,0.0,0.0,1.5707963267948966
1.68,-2.62892004013159,1.4452610223051465,1.331134414899597,0.248689887164855,0.0,0.0,0.9685831611286312,-2.2702107050967615,-4.129497942476194,0.33666990454051554,0.0,0.0,1.5707963267948966
1.7,-2.673019572565103,1.3619714992186407,1.3381966011250104,0.2334453638559055,0.0,0.0,0.9723699203976768,-2.139379828171979,-4.198769326036128,0.36931636609809115,0.0,0.0,1.5707963267948966
1.72,-2.714481157398058,1.2773378746952186,1.345897351444842,0.2181432413965427,0.0,0.0,0.9759167619387475,-2.006437641647249,-4.263897031194828,0.4005053046832755,0.0,0.0,1.5707963267948966
1.74,-2.753263877051943,1.191443671904342,1.3542062745157177,0.20278729535651252,0.0,0.0,0.9792228106217659,-1.8715153434103642,-4.324816784770268,0.4301136318043444,0.0,0.0,1.5707963267948966
1.76,-2.7893294576647536,1.1043736580540344,1.3630905788142622,0.18738131458572474,0.0,0.0,0.9822872507286887,-1.7347460854803205,-4.381468466320596,0.4580244969209082,0.0,0.0,1.5707963267948966
1.78,-2.8226423068626767,1.016213760735874,1.372515202050262,0.17192910027940952,0.0,0.0,0.9851093261547739,-1.596264842602339,-4.433796167475766,0.4841277485996137,0.0,0.0,1.5707963267948966
1.8,-2.853169548885461,0.9270509831248427,1.3824429495415054,0.15643446504023092,0.0,0.0,0.9876883405951377,-1.4562082790441004,-4.481748247112334,0.5083203692315259,0.0,0.0,1.5707963267948966
1.82,-2.88088105703083,0.8369733181176873,1.3928346410042007,0.14090123193758258,0.0,0.0,0.9900236577165574,-1.3147146137245997,-4.525277382317026,0.5305068815955682,0.0,0.0,1.5707963267948966
1.84,-2.905749483385894,0.7460696614945646,1.403649265179657,0.12533323356430426,0.0,0.0,0.9921147013144777,-1.171923483808774,-4.564340615088731,0.5505997256634926,0.0,0.0,1.5707963267948966
1.86,-2.9277502858162427,0.6544297241896271,1.4148441416869855,0.10973431109104514,0.0,0.0,0.9939609554551795,-1.0279758069024634,-4.598899394732863,0.5685196041593107,0.0,0.0,1.5707963267948966
1.8800000000000001,-2.9468617521860656,0.5621439437571737,1.4263750894630645,0.09410831331851428,0.0,0.0,0.9955619646030799,-0.8830136419837654,-4.628919615906245,0.5841957955094129,0.0,0.0,1.5707963267948966
1.9000000000000001,-2.963065021785413,0.46930339512069297,1.4381966011250105,0.078459095727845,0.0,0.0,0.9969173337331279,-0.7371800492079584,-4.654371652274967,0.5975664329483111,0.0,0.0,1.5707963267948966
1.92,-2.976344103943433,0.3759997006929136,1.4502620225670289,0.06279051952931351,0.0,0.0,0.9980267284282716,-0.5906189487244092,-4.675230385751992,0.6085787486784973,0.0,0.0,1.5707963267948966
1.94,-2.9866858938092395,0.2823249399555431,1.462523737082855,0.04710645070964268,0.0,0.0,0.9988898749619702,-0.44347497864475677,-4.691475231285685,0.6171892821208327,0.0,0.0,1.5707963267948966
1.96,-2.9940801852848145,0.18837155858794075,1.4749333532871391,0.0314107590781284,0.0,0.0,0.9995065603657317,-0.29589335230256697,-4.7030901571747705,0.6233640514335989,0.0,0.0,1.5707963267948966
1.98,-2.998519681097195,0.09423227723438474,1.4874418960941374,0.015707317311820648,0.0,0.0,0.9998766324816607,-0.1480197149452899,-4.710063700889679,0.6270786876233028,0.0,0.0,1.5707963267948966
2.0,-3.0,3.6739403974420594e-16,1.5,6.123233995736766e-17,0.0,0.0,1.0,-5.771012081165369e-16,-4.71238898038469,0.6283185307179586,0.0,0.0,1.5707963267948966
2.02,-2.998519681097195,-0.09423227723438399,1.5125581039058626,-0.015707317311820523,0.0,0.0,0.9998766324816607,0.1480197149452887,-4.710063700889679,0.6270786876233027,0.0,0.0,1.5707963267948966
2.04,-2.994080185284815,-0.18837155858794,1.5250666467128609,-0.03141075907812828,0.0,0.0,0.9995065603657317,0.2958933523025658,-4.7030901571747705,0.623364051433599,0.0,0.0,1.5707963267948966
2.06,-2.9866858938092395,-0.2823249399555423,1.5374762629171448,-0.047106450709642554,0.0,0.0,0.9988898749619701,0.4434749786447556,-4.691475231285686,0.6171892821208328,0.0,0.0,1.5707963267948966
2.08,-2.976344103943433,-0.37599970069291294,1.549737977432971,-0.0627905195293134,0.0,0.0,0.9980267284282717,0.5906189487244081,-4.675230385751992,0.6085787486784974,0.0,0.0,1.5707963267948966
2.1,-2.963065021785413,-0.4693033951206923,1.5618033988749895,-0.07845909572784489,0.0,0.0,0.996917333733128,0.7371800492079574,-4.654371652274967,0.5975664329483112,0.0,0.0,1.5707963267948966
2.12,-2.9468617521860656,-0.5621439437571744,1.5736249105369358,-0.0941083133185144,0.0,0.0,0.9955619646030799,0.8830136419837664,-4.628919615906245,0.5841957955094128,0.0,0.0,1.5707963267948966
2.14,-2.9277502858162427,-0.6544297241896277,1.5851558583130145,-0.10973431109104526,0.0,0.0,0.9939609554551795,1.0279758069024645,-4.598899394732863,0.5685196041593106,0.0,0.0,1.5707963267948966
2.16,-2.9057494833858937,-0.7460696614945651,1.5963507348203432,-0.12533323356430437,0.0,0.0,0.9921147013144777,1.1719234838087749,-4.56434061508873,0.5505997256634925,0.0,0.0,1.5707963267948966
2.18,-2.8808810570308294,-0.8369733181176879,1.6071653589957993,-0.1409012319375827,0.0,0.0,0.9900236577165574,1.3147146137246006,-4.525277382317026,0.530506881595568,0.0,0.0,1.5707963267948966
2.2,-2.8531695488854605,-0.9270509831248434,1.6175570504584946,-0.15643446504023104,0.0,0.0,0.9876883405951377,1.4562082790441016,-4.481748247112334,0.5083203692315258,0.0,0.0,1.5707963267948966
2.22,-2.8226423068626763,-1.0162137607358745,1.627484797949738,-0.17192910027940964,0.0,0.0,0.9851093261547739,1.5962648426023398,-4.433796167475765,0.48412774859961366,0.0,0.0,1.5707963267948966
2.24,-2.7893294576647536,-1.104373658054035,1.6369094211857378,-0.18738131458572485,0.0,0.0,0.9822872507286887,1.7347460854803214,-4.381468466320596,0.458024496920908,0.0,0.0,1.5707963267948966
2.2600000000000002,-2.7532638770519426,-1.1914436719043424,1.6457937254842823,-0.20278729535651263,0.0,0.0,0.9792228106217659,1.871515343410365,-4.324816784770268,0.43011363180434425,0.0,0.0,1.5707963267948966
2.2800000000000002,-2.7144811573980583,-1.2773378746952182,1.654102648555158,-0.21814324139654262,0.0,0.0,0.9759167619387475,2.0064376416472487,-4.263897031194829,0.4005053046832758,0.0,0.0,1.5707963267948966
2.3000000000000003,-2.673019572565103,-1.3619714992186411,1.6618033988749896,-0.23344536385590559,0.0,0.0,0.9723699203976768,2.13937982817198,-4.198769326036127,0.369316366098091,0.0,0.0,1.5707963267948966
2.32,-2.6289200401315913,-1.445261022305145,1.668865585100403,-0.24868988716485468,0.0,0.0,0.9685831611286313,2.270210705096759,-4.1294979424761955,0.3366699045405163,0.0,0.0,1.5707963267948966
2.34,-2.5822260810118314,-1.5271242472511126,1.6752613360087727,-0.2638730499653727,0.0,0.0,0.9645574184577983,2.398801158141469,-4.056151243007366,0.3026947606795686,0.0,0.0,1.5707963267948966
2.36,-2.532983776506046,-1.607480384936989,1.680965410493204,-0.27899110603922916,0.0,0.0,0.9602936856769433,2.5250242840538686,-3.978801611966762,0.26752501888630004,0.0,0.0,1.5707963267948966
2.38,-2.4812417228236865,-1.6862501335563904,1.6859552971776501,-0.29404032523230383,0.0,0.0,0.9557930147983303,2.648755515847782,-3.8975253841016877,0.23129947806404313,0.0,0.0,1.5707963267948966
2.4,-2.4270509831248432,-1.7633557568774187,1.6902113032590307,-0.3090169943749474,0.0,0.0,0.9510565162951538,2.769872745735684,-3.8124027692364457,0.19416110387254687,0.0,0.0,1.5707963267948966
2.42,-2.3704650371270723,-1.8387211609589285,1.6937166322257262,-0.3239174181981493,0.0,0.0,0.9460853588275454,2.8882564456343327,-3.723517773114933,0.15625646450783692,0.0,0.0,1.5707963267948966
2.44,-2.311539728327368,-1.9122719692460688,1.6964574501457377,-0.3387379202452914,0.0,0.0,0.9408807689542256,3.0037897851245683,-3.630958114497103,0.11773515226450218,0.0,0.0,1.5707963267948966
2.46,-2.250333208891379,-1.983935595970955,1.6984229402628954,-0.35347484377925703,0.0,0.0,0.9354440308298674,3.1163587467488205,-3.5348151385911515,0.07874919316325468,0.0,0.0,1.5707963267948966
2.48,-2.186905882264235,-2.053641317786066,1.6996053456856544,-0.36812455268467803,0.0,0.0,0.9297764858882515,3.2258522385325836,-3.435183726906813,0.039452446973675434,0.0,0.0,1.5707963267948966
2.5,-2.121320343559643,-2.1213203435596424,1.7,-0.3826834323650897,0.0,0.0,0.9238795325112867,3.332162203618774,-3.3321622036187755,1.92367069372179e-16,0.0,0.0,1.5707963267948966
2.52,-2.0536413177860666,-2.1869058822642344,1.6996053456856544,-0.3971478906347805,0.0,0.0,0.9177546256839811,3.435183726906812,-3.2258522385325845,-0.03945244697367506,0.0,0.0,1.5707963267948966
2.54,-1.983935595970956,-2.2503332088913788,1.6984229402628954,-0.41151435860510877,0.0,0.0,0.9114032766354452,3.5348151385911506,-3.1163587467488214,-0.0787491931632543,0.0,0.0,1.5707963267948966
2.56,-1.9122719692460686,-2.3115397283273684,1.6964574501457377,-0.42577929156507277,0.0,0.0,0.9048270524660195,3.6309581144971035,-3.003789785124568,-0.11773515226450235,0.0,0.0,1.5707963267948966
2.58,-1.8387211609589291,-2.3704650371270715,1.6937166322257262,-0.43993916985591514,0.0,0.0,0.8980275757606155,3.7235177731149323,-2.8882564456343336,-0.1562564645078365,0.0,0.0,1.5707963267948966
2.6,-1.7633557568774196,-2.4270509831248424,1.6902113032590307,-0.4539904997395467,0.0,0.0,0.8910065241883678,3.812402769236445,-2.7698727457356855,-0.19416110387254645,0.0,0.0,1.5707963267948966
2.62,-1.6862501335563924,-2.481241722823685,1.6859552971776504,-0.46792981426057323,0.0,0.0,0.8837656300886935,3.8975253841016855,-2.648755515847785,-0.23129947806404222,0.0,0.0,1.5707963267948966
2.64,-1.6074803849369887,-2.532983776506046,1.680965410493204,-0.4817536741017154,0.0,0.0,0.8763066800438635,3.978801611966762,-2.525024284053868,-0.26752501888630015,0.0,0.0,1.5707963267948966
2.66,-1.5271242472511133,-2.582226081011831,1.6752613360087727,-0.49545866843240755,0.0,0.0,0.8686315144381912,4.056151243007365,-2.3988011581414703,-0.3026947606795682,0.0,0.0,1.5707963267948966
2.68,-1.4452610223051459,-2.6289200401315904,1.668865585100403,-0.5090414157503712,0.0,0.0,0.8607420270039436,4.129497942476195,-2.27021070509676,-0.336669904540516,0.0,0.0,1.5707963267948966
2.7,-1.3619714992186407,-2.673019572565103,1.6618033988749896,-0.5224985647159487,0.0,0.0,0.8526401643540923,4.198769326036127,-2.1393798281719794,-0.36931636609809115,0.0,0.0,1.5707963267948966
